o	n	s	s	n	s	n	n	n	n	n	n	s
60030377	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	21-2战斗失败
60030377	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	21-2队长展示2
60030379	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	21-3开场角色展示
60030407	1	aside_1	func	BossShow;boss=31001380;anim_id=619	0	0	0	0	0	0	0	21-3BOSS展示
60030407	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	21-3BOSS展示名字和描述
60030407	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	21-3BOSS展示结束
60030381	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	21-3BOSS死亡慢动作
60030381	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	21-3队长展示
60030381	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	21-3队长展示2
60030380	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	21-3战斗失败
60030380	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	21-3队长展示2
60021080	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	21-4开场角色展示
60021080	2	aside_2	talk	gs_screenplay.str148	assetbundles/prefabs/ui/image/icon/drama_dh/yamengangtailang_dh.assetbundle	81300134	0	0	0	0	0	21-4亚门钢太朗：这场战斗有什么意义？
60021080	1	aside_1	talk	gs_screenplay.str149	assetbundles/prefabs/ui/image/icon/drama_dh/jinmu_dh.assetbundle	81300046	0	0	0	0	0	21-4金木研：可能的话，我不想和你战斗！但是……
60021081	1	aside_1	func	BossShow;boss=31001390;anim_id=48	0	0	0	0	0	0	0	21-4BOSS展示
60021081	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	21-4BOSS展示名字和描述
60021081	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	21-4BOSS展示结束
60030383	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	21-4BOSS死亡慢动作
60030383	1	aside_1	talk	gs_screenplay.str150	assetbundles/prefabs/ui/image/icon/drama_dh/jinmu_dh13.assetbundle	81300047	0	0	0	0	0	21-4金木研：可以告诉我，你的名字吗？
60030383	2	aside_2	talk	gs_screenplay.str151	assetbundles/prefabs/ui/image/icon/drama_dh/yamengangtailang_dh.assetbundle	81300135	0	0	0	0	0	21-4亚门钢太朗：亚门…亚门钢太朗！
60030383	2	aside_2	talk	gs_screenplay.str152	assetbundles/prefabs/ui/image/icon/drama_dh/yamengangtailang_dh.assetbundle	81300136	0	0	0	0	0	21-4亚门钢太朗：要不是以这种方式相遇的话，真想和你好好谈谈……
60030383	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	21-4队长展示
60030383	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	21-4队长展示2
60030382	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	21-4战斗失败
60030382	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	21-4队长展示2
60030384	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	21-5开场角色展示
60030408	1	aside_1	func	BossShow;boss=31001400;anim_id=946	0	0	0	0	0	0	0	21-5BOSS展示
60030408	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	21-5BOSS展示名字和描述
60030408	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	21-5BOSS展示结束
60030386	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	21-5BOSS死亡慢动作
60030386	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	21-5队长展示
60030386	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	21-5队长展示2
60030385	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	21-5战斗失败
60030385	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	21-5队长展示2
60030387	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	21-6开场角色展示
60030389	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	21-6BOSS死亡慢动作
60030389	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	21-6队长展示
60030389	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	21-6队长展示2
60030388	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	21-6战斗失败
60030388	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	21-6队长展示2
60021082	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	21-7开场角色展示
60021082	1	aside_1	talk	gs_screenplay.str153	assetbundles/prefabs/ui/image/icon/drama_dh/wanshouzhai_dh.assetbundle	81300257	0	0	0	0	0	21-7丸手斋：吉时先生，应该就是命令法寺调查的那家伙不会错
60021082	2	aside_2	talk	gs_screenplay.str154	assetbundles/prefabs/ui/image/icon/drama_dh/hexiu_dh.assetbundle	81300258	0	0	0	0	0	21-7和修吉时：到底该如何裁决呢……
60030390	1	aside_1	func	BossShow;boss=31001420;anim_id=284	0	0	0	0	0	0	0	21-7BOSS展示
60030390	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	21-7BOSS展示名字和描述
60030390	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	21-7BOSS展示结束
60030392	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	21-7BOSS死亡慢动作
60030392	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	21-7队长展示
60030392	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	21-7队长展示2
60030391	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	21-7战斗失败
60030391	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	21-7队长展示2
60042000	1	aside_1	func	MMOTranslateAction;1;gs_screenplay.str21000;gs_screenplay.str21003;assetbundles/prefabs/ui/image/icon/drama_dh/jitoudikou_dh.assetbundle;1001	0	0	0	0	0	1	0	1区传送员：是否回到1区城市？
60042001	1	aside_1	func	MMOTranslateAction;2;gs_screenplay.str21001;gs_screenplay.str21003;assetbundles/prefabs/ui/image/icon/drama_dh/jitoudikou_dh.assetbundle;1002	0	0	0	0	0	1	0	11区传送员：是否回到11区城市？
60042002	1	aside_1	func	MMOTranslateAction;3;gs_screenplay.str21002;gs_screenplay.str21003;assetbundles/prefabs/ui/image/icon/drama_dh/jitoudikou_dh.assetbundle;1003	0	0	0	0	0	1	0	20区传送员：是否回到20区城市？
60042100	1	aside_1	func	MMOTranslateAction;1;gs_screenplay.str21000;gs_screenplay.str21003;assetbundles/prefabs/ui/image/icon/drama_dh/jitoudikou_dh.assetbundle;2001	0	0	0	0	0	1	0	1区传送员：是否回到1区城市？
60042101	1	aside_1	func	MMOTranslateAction;2;gs_screenplay.str21001;gs_screenplay.str21003;assetbundles/prefabs/ui/image/icon/drama_dh/jitoudikou_dh.assetbundle;2002	0	0	0	0	0	1	0	11区传送员：是否回到11区城市？
60042102	1	aside_1	func	MMOTranslateAction;3;gs_screenplay.str21002;gs_screenplay.str21003;assetbundles/prefabs/ui/image/icon/drama_dh/jitoudikou_dh.assetbundle;2003	0	0	0	0	0	1	0	20区传送员：是否回到20区城市？
61010000	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010001	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010001	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010001	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010002	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010002	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010003	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010006	1	aside_1	func	BossShow;boss=31500010;anim_id=659	0	0	0	0	0	0	0	BOSS展示
61010006	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010006	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010004	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010004	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010004	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010005	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010005	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010007	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010008	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010008	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010008	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010009	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010009	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010010	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010013	1	aside_1	func	BossShow;boss=31500030;anim_id=949	0	0	0	0	0	0	0	BOSS展示
61010013	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010013	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010011	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010011	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010011	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010012	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010012	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010014	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010015	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010015	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010015	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010016	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010016	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010017	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010020	1	aside_1	func	BossShow;boss=31500050;anim_id=99	0	0	0	0	0	0	0	BOSS展示
61010020	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010020	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010018	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010018	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010018	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010019	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010019	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010021	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010024	1	aside_1	func	BossShow;boss=31500060;anim_id=72	0	0	0	0	0	0	0	BOSS展示
61010024	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010024	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010022	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010022	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010022	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010023	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010023	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010025	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010028	1	aside_1	func	BossShow;boss=31500070;anim_id=763	0	0	0	0	0	0	0	BOSS展示
61010028	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010028	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010026	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010026	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010026	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010027	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010027	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010029	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010030	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010030	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010030	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010031	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010031	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010032	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010035	1	aside_1	func	BossShow;boss=31500090;anim_id=697	0	0	0	0	0	0	0	BOSS展示
61010035	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010035	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010033	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010033	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010033	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010034	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010034	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010036	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010037	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010037	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010037	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010038	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010038	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010039	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010042	1	aside_1	func	BossShow;boss=31500110;anim_id=668	0	0	0	0	0	0	0	BOSS展示
61010042	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010042	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010040	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010040	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010040	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010041	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010041	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010043	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010044	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010044	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010044	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010045	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010045	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010046	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010049	1	aside_1	func	BossShow;boss=31500130;anim_id=659	0	0	0	0	0	0	0	BOSS展示
61010049	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010049	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010047	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010047	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010047	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010048	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010048	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010050	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010053	1	aside_1	func	BossShow;boss=31500140;anim_id=597	0	0	0	0	0	0	0	BOSS展示
61010053	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010053	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010051	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010051	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010051	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010052	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010052	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010054	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010055	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010055	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010055	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010056	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010056	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010057	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010058	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010058	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010058	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010059	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010059	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010060	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010063	1	aside_1	func	BossShow;boss=31500170;anim_id=949	0	0	0	0	0	0	0	BOSS展示
61010063	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010063	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010061	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010061	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010061	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010062	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010062	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010064	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010067	1	aside_1	func	BossShow;boss=31500180;anim_id=803	0	0	0	0	0	0	0	BOSS展示
61010067	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010067	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010065	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010065	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010065	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010066	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010066	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010068	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010071	1	aside_1	func	BossShow;boss=31500190;anim_id=727	0	0	0	0	0	0	0	BOSS展示
61010071	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010071	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010069	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010069	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010069	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010070	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010070	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010072	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010073	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010073	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010073	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010074	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010074	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010075	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010078	1	aside_1	func	BossShow;boss=31500210;anim_id=66	0	0	0	0	0	0	0	BOSS展示
61010078	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010078	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010076	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010076	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010076	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010077	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010077	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010079	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010082	1	aside_1	func	BossShow;boss=31500220;anim_id=943	0	0	0	0	0	0	0	BOSS展示
61010082	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010082	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010080	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010080	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010080	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010081	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010081	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010083	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010084	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010084	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010084	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010085	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010085	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010086	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010087	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010087	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010087	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010088	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010088	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010089	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010092	1	aside_1	func	BossShow;boss=31500250;anim_id=99	0	0	0	0	0	0	0	BOSS展示
61010092	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010092	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010090	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
